Customer Country/Region,,Part,Description,Product Description,Product Family Code,Subclass Desc,Subfamily Desc,ATC
FR,,FJMV3F/A,RFB MAC STUDIO/10C C/24C G/32G/512GB-FRA,Refurbished Mac Studio,mac,RFB MAC STUDIO,RFB MAC STUDIO J375,3
FR,,FLY03F/A,RFB MBA 13.6 SLV/10C GPU/8GB/512GB-FRA,Refurbished MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J413,26
NL,,FLY23N/A,RFB MBA 13.6 STL/10C GPU/8GB/512GB-NLD,Refurbished MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J413,2
AT & DE,,FLY43D/A,RFB MBA 13.6 MDN/10C GPU/8GB/512GB-DEU,Refurbished MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J413,39
NL,,FLY43N/A,RFB MBA 13.6 MDN/10C GPU/8GB/512GB-NLD,Refurbished MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J413,6
CH,,FLY43SM/A,RFB MBA 13.6 MDN/10C GPU/8GB/512GB-SWM,Refurbished MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J413,4
IT,,FMFK3T/A,RFB MAC MINI/8C CPU/10C GPU/8G/512-ITA,Refurbished Mac mini,mac,RFB MAC MINI,RFB MAC MINI J473 BE,12
ES,,FMFK3Y/A,RFB MAC MINI/8C CPU/10C GPU/8G/512-ESP,Refurbished Mac mini,mac,RFB MAC MINI,RFB MAC MINI J473 BE,1
ES,,FMYV3YP/A,RFB STUDIO DISPLAY NANO/HEIGHT/1M-SPP,Refurbished Apple Studio Display,display,RFB DISPLAY,RFB DISPLAY J327 OPT,1
"AT, BE, CH, DE & NL",,FN873FD/A,RFB APPLE TV 4K (3RD GEN) WI-FI-FRD,Refurbished Apple TV 4K,appletv,RFB APPLE TV,RFB APPLE TV J255 BE,9
ES,,FN873HY/A,RFB APPLE TV 4K (3RD GEN) WI-FI-SNS,Refurbished Apple TV 4K,appletv,RFB APPLE TV,RFB APPLE TV J255 BE,22
IT,,FN873T/A,RFB APPLE TV 4K (3RD GEN) WI-FI-ITA,Refurbished Apple TV 4K,appletv,RFB APPLE TV,RFB APPLE TV J255 BE,7
"AT, BE, CH, DE & NL",,FN893FD/A,RFB APPLE TV 4K (3RD GEN) WI-FI+ETH-FRD,Refurbished Apple TV 4K,appletv,RFB APPLE TV,RFB APPLE TV J256 BE,331
ES,,FN893HY/A,RFB APPLE TV 4K (3RD GEN) WI-FI+ETH-SNS,Refurbished Apple TV 4K,appletv,RFB APPLE TV,RFB APPLE TV J256 BE,37
IT,,FN893T/A,RFB APPLE TV 4K (3RD GEN) WI-FI+ETH-ITA,Refurbished Apple TV 4K,appletv,RFB APPLE TV,RFB APPLE TV J256 BE,9
FR,,FNH73F/A,RFB MAC MINI/10C CPU/16C GPU/16G/512-FRA,Refurbished Mac mini,mac,RFB MAC MINI,RFB MAC MINI J474 BE,20
AT & DE,,FNW83D/A,RFB MBP 16 SG/12C/19C GPU/16G/512G-DEU,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J416,19
CH,,FNW83SM/A,RFB MBP 16 SG/12C/19C GPU/16G/512G-SWM,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J416,2
IT,,FNW83T/A,RFB MBP 16 SG/12C/19C GPU/16G/512G-ITA,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J416,2
ES,,FNW83Y/A,RFB MBP 16 SG/12C/19C GPU/16G/512G-ESP,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J416,10
PL,,FNW93ZE/A,RFB MBP 16 SG/12C/19C GPU/16G/1T-ZEE,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J416,2
FR,,FNWA3F/A,RFB MBP 16 SG/12C/38C GPU/32G/1T-FRA,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J416,20
BE,,FNWA3FN/A,RFB MBP 16 SG/12C/38C GPU/32G/1T-BEL,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J416,4
CH,,FNWA3SM/A,RFB MBP 16 SG/12C/38C GPU/32G/1T-SWM,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J416,2
ES,,FNWA3Y/A,RFB MBP 16 SG/12C/38C GPU/32G/1T-ESP,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J416,4
FR,,FNWC3F/A,RFB MBP 16 SL/12C/19C GPU/16G/512G-FRA,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J416,8
NL,,FNWC3N/A,RFB MBP 16 SL/12C/19C GPU/16G/512G-NLD,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J416,3
AT & DE,,FNWD3D/A,RFB MBP 16 SL/12C/19C GPU/16G/1T-DEU,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J416,3
BE,,FNWD3FN/A,RFB MBP 16 SL/12C/19C GPU/16G/1T-BEL,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J416,4
ES,,FNWD3Y/A,RFB MBP 16 SL/12C/19C GPU/16G/1T-ESP,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J416,1
AT & DE,,FNWE3D/A,RFB MBP 16 SL/12C/38C GPU/32G/1T-DEU,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J416,8
AT & DE,,FPHE3D/A,RFB MBP 14 SG/10C/16C GPU/16G/512G-DEU,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J414,42
FR,,FPHE3F/A,RFB MBP 14 SG/10C/16C GPU/16G/512G-FRA,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J414,1
BE,,FPHE3FN/A,RFB MBP 14 SG/10C/16C GPU/16G/512G-BEL,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J414,1
IT,,FPHE3T/A,RFB MBP 14 SG/10C/16C GPU/16G/512G-ITA,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J414,1
ES,,FPHE3Y/A,RFB MBP 14 SG/10C/16C GPU/16G/512G-ESP,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J414,4
PL,,FPHE3ZE/A,RFB MBP 14 SG/10C/16C GPU/16G/512G-ZEE,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J414,3
PL,,FPHF3ZE/A,RFB MBP 14 SG/12C/19C GPU/16G/1T-ZEE,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J414,2
AT & DE,,FPHG3D/A,RFB MBP 14 SG/12C/30C GPU/32G/1T-DEU,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J414,12
NL,,FPHG3N/A,RFB MBP 14 SG/12C/30C GPU/32G/1T-NLD,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J414,3
PL,,FPHG3ZE/A,RFB MBP 14 SG/12C/30C GPU/32G/1T-ZEE,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J414,1
AT & DE,,FPHH3D/A,RFB MBP 14 SL/10C/16C GPU/16G/512G-DEU,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J414,4
FR,,FPHH3F/A,RFB MBP 14 SL/10C/16C GPU/16G/512G-FRA,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J414,1
BE,,FPHH3FN/A,RFB MBP 14 SL/10C/16C GPU/16G/512G-BEL,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J414,1
CH,,FPHH3SM/A,RFB MBP 14 SL/10C/16C GPU/16G/512G-SWM,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J414,2
AT & DE,,FPHK3D/A,RFB MBP 14 SL/12C/30C GPU/32G/1T-DEU,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J414,1
FR,,FPHK3F/A,RFB MBP 14 SL/12C/30C GPU/32G/1T-FRA,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J414,1
NL,,FPHK3N/A,RFB MBP 14 SL/12C/30C GPU/32G/1T-NLD,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J414,4
AT & DE,,FQH63D/A,RFB MAC STUDIO/24C C/60C G/64G/1TB-DEU,Refurbished Mac Studio,mac,RFB MAC STUDIO,RFB MAC STUDIO J475,18
CH,,FQH73SM/A,RFB MAC STUDIO/12C C/30C G/32G/512GB-SWM,Refurbished Mac Studio,mac,RFB MAC STUDIO,RFB MAC STUDIO J475,1
"BE, CH, ES, IT & NL",,FQJ73ZD/A,"RFB HOMEPOD, MIDNIGHT -ZDD",Refurbished HomePod,macaccessories,RFB HOME,RFB HOMEPOD B620 BES,1
ES,,FQKP3Y/A,RFB MBA 15.3 SPG/10C GPU/8GB/256GB-ESP,Refurbished MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J415,12
AT & DE,,FQKQ3D/A,RFB MBA 15.3 SPG/10C GPU/8GB/512GB-DEU,Refurbished MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J415,1
NL,,FQKR3N/A,RFB MBA 15.3 SLV/10C GPU/8GB/256GB-NLD,Refurbished MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J415,1
NL,,FQKU3N/A,RFB MBA 15.3 STL/10C GPU/8GB/256GB-NLD,Refurbished MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J415,1
ES,,FQKU3Y/A,RFB MBA 15.3 STL/10C GPU/8GB/256GB-ESP,Refurbished MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J415,1
AT & DE,,FQKV3D/A,RFB MBA 15.3 STL/10C GPU/8GB/512GB-DEU,Refurbished MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J415,1
ES,,FQKW3Y/A,RFB MBA 15.3 MDN/10C GPU/8GB/256GB-ESP,Refurbished MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J415,1
BE,,FR7J3FN/A,RFB MBP 14 SL/8C/10C GPU/8GB/512GB-BEL,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J504,2
CH,,FR7J3SM/A,RFB MBP 14 SL/8C/10C GPU/8GB/512GB-SWM,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J504,1
ES,,FR7J3Y/A,RFB MBP 14 SL/8C/10C GPU/8GB/512GB-ESP,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J504,11
PL,,FR7J3ZE/A,RFB MBP 14 SL/8C/10C GPU/8GB/512GB-ZEE,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J504,2
CH,,FR7K3SM/A,RFB MBP 14 SL/8C/10C GPU/8GB/1TB-SWM,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J504,3
ES,,FRW13Y/A,RFB MBP 16 SB/12C/18C GPU/18G/512G-ESP,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J516,7
PL,,FRW13ZE/A,RFB MBP 16 SB/12C/18C GPU/18G/512G-ZEE,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J516,2
BE,,FRW23FN/A,RFB MBP 16 SB/12C/18C GPU/36G/512G-BEL,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J516,8
ES,,FRW23Y/A,RFB MBP 16 SB/12C/18C GPU/36G/512G-ESP,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J516,4
FR,,FRW33F/A,RFB MBP 16 SB/14C/30C GPU/36G/1T-FRA,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J516,25
BE,,FRW33FN/A,RFB MBP 16 SB/14C/30C GPU/36G/1T-BEL,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J516,11
CH,,FRW33SM/A,RFB MBP 16 SB/14C/30C GPU/36G/1T-SWM,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J516,6
IT,,FRW33T/A,RFB MBP 16 SB/14C/30C GPU/36G/1T-ITA,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J516,4
ES,,FRW33Y/A,RFB MBP 16 SB/14C/30C GPU/36G/1T-ESP,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J516,3
CH,,FRW43SM/A,RFB MBP 16 SL/12C/18C GPU/18G/512G-SWM,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J516,8
ES,,FRW43Y/A,RFB MBP 16 SL/12C/18C GPU/18G/512G-ESP,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J516,8
AT & DE,,FRW63D/A,RFB MBP 16 SL/12C/18C GPU/36G/512G-DEU,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J516,18
ES,,FRW63Y/A,RFB MBP 16 SL/12C/18C GPU/36G/512G-ESP,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J516,2
AT & DE,,FRW73D/A,RFB MBP 16 SL/14C/30C GPU/36G/1T-DEU,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J516,16
BE,,FRW73FN/A,RFB MBP 16 SL/14C/30C GPU/36G/1T-BEL,Refurbished 16-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J516,2
BE,,FRX33FN/A,RFB MBP 14 SB/11C/14C GPU/18G/512G-BEL,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J514,54
NL,,FRX33N/A,RFB MBP 14 SB/11C/14C GPU/18G/512G-NLD,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J514,12
CH,,FRX33SM/A,RFB MBP 14 SB/11C/14C GPU/18G/512G-SWM,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J514,18
IT,,FRX33T/A,RFB MBP 14 SB/11C/14C GPU/18G/512G-ITA,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J514,29
ES,,FRX33Y/A,RFB MBP 14 SB/11C/14C GPU/18G/512G-ESP,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J514,32
BE,,FRX43FN/A,RFB MBP 14 SB/12C/18C GPU/18G/1T-BEL,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J514,5
CH,,FRX43SM/A,RFB MBP 14 SB/12C/18C GPU/18G/1T-SWM,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J514,4
ES,,FRX43Y/A,RFB MBP 14 SB/12C/18C GPU/18G/1T-ESP,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J514,4
PL,,FRX43ZE/A,RFB MBP 14 SB/12C/18C GPU/18G/1T-ZEE,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J514,2
BE,,FRX53FN/A,RFB MBP 14 SB/14C/30C GPU/36G/1T-BEL,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J514,2
ES,,FRX53Y/A,RFB MBP 14 SB/14C/30C GPU/36G/1T-ESP,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J514,13
BE,,FRX63FN/A,RFB MBP 14 SL/11C/14C GPU/18G/512G-BEL,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J514,20
CH,,FRX63SM/A,RFB MBP 14 SL/11C/14C GPU/18G/512G-SWM,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J514,7
ES,,FRX63Y/A,RFB MBP 14 SL/11C/14C GPU/18G/512G-ESP,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J514,35
NL,,FRX73N/A,RFB MBP 14 SL/12C/18C GPU/18G/1T-NLD,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J514,2
AT & DE,,FRX83D/A,RFB MBP 14 SL/14C/30C GPU/36G/1T-DEU,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J514,12
ES,,FRXU3Y/A,RFB MBA 13.6 STL/10C GPU/8GB/512GB-ESP,Refurbished 13-inch MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J613,1
CH,,FRYM3SM/A,RFB MBA 15.3 SPG/10C GPU/8GB/256GB-SWM,Refurbished 15-inch MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J615,5
ES,,FRYM3Y/A,RFB MBA 15.3 SPG/10C GPU/8GB/256GB-ESP,Refurbished 15-inch MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J615,15
BE,,FRYN3FN/A,RFB MBA 15.3 SPG/10C GPU/8GB/512GB-BEL,Refurbished 15-inch MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J615,4
ES,,FRYN3Y/A,RFB MBA 15.3 SPG/10C GPU/8GB/512GB-ESP,Refurbished 15-inch MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J615,3
BE,,FRYP3FN/A,RFB MBA 15.3 SLV/10C GPU/8GB/256GB-BEL,Refurbished 15-inch MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J615,1
CH,,FRYP3SM/A,RFB MBA 15.3 SLV/10C GPU/8GB/256GB-SWM,Refurbished 15-inch MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J615,9
FR,,FRYT3F/A,RFB MBA 15.3 STL/10C GPU/8GB/512GB-FRA,Refurbished 15-inch MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J615,1
BE,,FRYU3FN/A,RFB MBA 15.3 MDN/10C GPU/8GB/256GB-BEL,Refurbished 15-inch MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J615,6
ES,,FRYU3Y/A,RFB MBA 15.3 MDN/10C GPU/8GB/256GB-ESP,Refurbished 15-inch MacBook Air,mac,RFB MACBOOK AIR,RFB MACBOOK AIR J615,12
BE,,FTL73FN/A,RFB MBP 14 SG/8C/10C GPU/8GB/512GB-BEL,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J504,1
FR,,FTL83F/A,RFB MBP 14 SG/8C/10C GPU/8GB/1TB-FRA,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J504,3
CH,,FTL83SM/A,RFB MBP 14 SG/8C/10C GPU/8GB/1TB-SWM,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J504,2
ES,,FTL83Y/A,RFB MBP 14 SG/8C/10C GPU/8GB/1TB-ESP,Refurbished 14-inch MacBook Pro,mac,RFB MACBOOK PRO,RFB MACBOOK PRO J504,1
FR,,FTP03F/A,RFB IPHONE 15 BLK 128GB-FRA,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 12,211
ES & IT,,FTP03QL/A,RFB IPHONE 15 BLK 128GB-YPT,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 12,120
"AT, BE, CH, DE, IE & NL",,FTP03ZD/A,RFB IPHONE 15 BLK 128GB-ZDD,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 12,719
FR,,FTP13F/A,RFB IPHONE 15 PNK 128GB-FRA,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 12,156
ES & IT,,FTP13QL/A,RFB IPHONE 15 PNK 128GB-YPT,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 12,88
"AT, BE, CH, DE, IE & NL",,FTP13ZD/A,RFB IPHONE 15 PNK 128GB-ZDD,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 12,89
FR,,FTP23F/A,RFB IPHONE 15 YLW 128GB-FRA,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 12,75
ES & IT,,FTP23QL/A,RFB IPHONE 15 YLW 128GB-YPT,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 12,56
"AT, BE, CH, DE, IE & NL",,FTP23ZD/A,RFB IPHONE 15 YLW 128GB-ZDD,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 12,98
FR,,FTP43F/A,RFB IPHONE 15 BLU 128GB-FRA,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 12,295
ES & IT,,FTP43QL/A,RFB IPHONE 15 BLU 128GB-YPT,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 12,86
"AT, BE, CH, DE, IE & NL",,FTP43ZD/A,RFB IPHONE 15 BLU 128GB-ZDD,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 12,272
FR,,FTP53F/A,RFB IPHONE 15 GRN 128GB-FRA,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 12,120
ES & IT,,FTP53QL/A,RFB IPHONE 15 GRN 128GB-YPT,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 12,18
"AT, BE, CH, DE, IE & NL",,FTP53ZD/A,RFB IPHONE 15 GRN 128GB-ZDD,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 12,202
ES & IT,,FTP63QL/A,RFB IPHONE 15 BLK 256GB-YPT,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 25,38
"AT, BE, CH, DE, IE & NL",,FTP63ZD/A,RFB IPHONE 15 BLK 256GB-ZDD,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 25,328
ES & IT,,FTP73QL/A,RFB IPHONE 15 PNK 256GB-YPT,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 25,80
"AT, BE, CH, DE, IE & NL",,FTP83ZD/A,RFB IPHONE 15 YLW 256GB-ZDD,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 25,24
FR,,FTPA3F/A,RFB IPHONE 15 GRN 256GB-FRA,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 25,10
ES & IT,,FTPA3QL/A,RFB IPHONE 15 GRN 256GB-YPT,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 25,22
ES & IT,,FTPC3QL/A,RFB IPHONE 15 BLK 512GB-YPT,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 51,30
ES & IT,,FTPD3QL/A,RFB IPHONE 15 PNK 512GB-YPT,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 51,19
FR,,FTPG3F/A,RFB IPHONE 15 BLU 512GB-FRA,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 51,26
ES & IT,,FTPG3QL/A,RFB IPHONE 15 BLU 512GB-YPT,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 51,28
ES & IT,,FTPH3QL/A,RFB IPHONE 15 GRN 512GB-YPT,Refurbished iPhone 15,iphone,RFB IPHONE,RFB IPHONE 15 D37 51,11
,,FTV93ZD/A,RFB IPHONE 15 PRO NAT 512GB-ZDD,Refurbished iPhone 15 Pro,iphone,RFB IPHONE,RFB IPHONE 15 PRO D8,1
"AT, BE, CH, DE, IE & NL",,FU0Y3ZD/A,RFB IPHONE 15 PLUS BLK 128GB-ZDD,Refurbished iPhone 15 Plus,iphone,RFB IPHONE,RFB IPHONE 15 PLUS D,99
FR,,FU103F/A,RFB IPHONE 15 PLUS PNK 128GB-FRA,Refurbished iPhone 15 Plus,iphone,RFB IPHONE,RFB IPHONE 15 PLUS D,16
ES & IT,,FU103QL/A,RFB IPHONE 15 PLUS PNK 128GB-YPT,Refurbished iPhone 15 Plus,iphone,RFB IPHONE,RFB IPHONE 15 PLUS D,47
"AT, BE, CH, DE, IE & NL",,FU103ZD/A,RFB IPHONE 15 PLUS PNK 128GB-ZDD,Refurbished iPhone 15 Plus,iphone,RFB IPHONE,RFB IPHONE 15 PLUS D,45
FR,,FU123F/A,RFB IPHONE 15 PLUS YLW 128GB-FRA,,iphone,RFB IPHONE,RFB IPHONE 15 PLUS D,4
ES & IT,,FU123QL/A,RFB IPHONE 15 PLUS YLW 128GB-YPT,,iphone,RFB IPHONE,RFB IPHONE 15 PLUS D,8
FR,,FU163F/A,RFB IPHONE 15 PLUS BLU 128GB-FRA,Refurbished iPhone 15 Plus,iphone,RFB IPHONE,RFB IPHONE 15 PLUS D,2
ES & IT,,FU163QL/A,RFB IPHONE 15 PLUS BLU 128GB-YPT,Refurbished iPhone 15 Plus,iphone,RFB IPHONE,RFB IPHONE 15 PLUS D,39
"AT, BE, CH, DE, IE & NL",,FU163ZD/A,RFB IPHONE 15 PLUS BLU 128GB-ZDD,Refurbished iPhone 15 Plus,iphone,RFB IPHONE,RFB IPHONE 15 PLUS D,20
FR,,FU173F/A,RFB IPHONE 15 PLUS GRN 128GB-FRA,Refurbished iPhone 15 Plus,iphone,RFB IPHONE,RFB IPHONE 15 PLUS D,1
"AT, BE, CH, DE, IE & NL",,FU173ZD/A,RFB IPHONE 15 PLUS GRN 128GB-ZDD,Refurbished iPhone 15 Plus,iphone,RFB IPHONE,RFB IPHONE 15 PLUS D,28
ES & IT,,FU183QL/A,RFB IPHONE 15 PLUS BLK 256GB-YPT,Refurbished iPhone 15 Plus,iphone,RFB IPHONE,RFB IPHONE 15 PLUS D,27
"AT, BE, CH, DE, IE & NL",,FU183ZD/A,RFB IPHONE 15 PLUS BLK 256GB-ZDD,Refurbished iPhone 15 Plus,iphone,RFB IPHONE,RFB IPHONE 15 PLUS D,56
FR,,FU193F/A,RFB IPHONE 15 PLUS PNK 256GB-FRA,Refurbished iPhone 15 Plus,iphone,RFB IPHONE,RFB IPHONE 15 PLUS D,29
ES & IT,,FU193QL/A,RFB IPHONE 15 PLUS PNK 256GB-YPT,Refurbished iPhone 15 Plus,iphone,RFB IPHONE,RFB IPHONE 15 PLUS D,57
